code,description,procedure_type_id
"T1026","Intensive, extended multidisciplinary services provided in a clinic setting to children with complex medical, physical, medical and psychosocial impairments, per hour",2
"T1027","Family training and counseling for child development, per 15 minutes",2
"T1028","Assessment of home, physical and family environment, to determine suitability to meet patient's medical needs",2
"T1029","Comprehensive environmental lead investigation, not including laboratory analysis, per dwelling",2
"T1030","Nursing care, in the home, by registered nurse, per diem",2
"T1031","Nursing care, in the home, by licensed practical nurse, per diem",2
"T1040","Medicaid certified community behavioral health clinic services, per diem",2
"T1041","Medicaid certified community behavioral health clinic services, per month",2
"T1502","Administration of oral, intramuscular and/or subcutaneous medication by health care agency/professional, per visit",2
"T1503","Administration of medication, other than oral and/or injectable, by a health care agency/professional, per visit",2
"T1505","Electronic medication compliance management device, includes all components and accessories, not otherwise classified",2
"T1999","Miscellaneous therapeutic items and supplies, retail purchases, not otherwise classified; identify product in ""remarks""",2
"T2001","Non-emergency transportation; patient attendant/escort",2
"T2002","Non-emergency transportation; per diem",2
"T2003","Non-emergency transportation; encounter/trip",2
"T2004","Non-emergency transport; commercial carrier, multi-pass",2
"T2005","Non-emergency transportation; stretcher van",2
"T2007","Transportation waiting time, air ambulance and non-emergency vehicle, one-half (1/2) hour increments",2
"T2010","Preadmission screening and resident review (PASRR) level I identification screening, per screen",2
"T2011","Preadmission screening and resident review (PASRR) level II evaluation, per evaluation",2
"T2012","Habilitation, educational; waiver, per diem",2
"T2013","Habilitation, educational, waiver; per hour",2
"T2014","Habilitation, prevocational, waiver; per diem",2
"T2015","Habilitation, prevocational, waiver; per hour",2
"T2016","Habilitation, residential, waiver; per diem",2
"T2017","Habilitation, residential, waiver; 15 minutes",2
"T2018","Habilitation, supported employment, waiver; per diem",2
"T2019","Habilitation, supported employment, waiver; per 15 minutes",2
"T2020","Day habilitation, waiver; per diem",2
"T2021","Day habilitation, waiver; per 15 minutes",2
"T2022","Case management, per month",2
"T2023","Targeted case management; per month",2
"T2024","Service assessment/plan of care development, waiver",2
"T2025","Waiver services; not otherwise specified (NOS)",2
"T2026","Specialized childcare, waiver; per diem",2
"T2027","Specialized childcare, waiver; per 15 minutes",2
"T2028","Specialized supply, not otherwise specified, waiver",2
"T2029","Specialized medical equipment, not otherwise specified, waiver",2
"T2030","Assisted living, waiver; per month",2
"T2031","Assisted living; waiver, per diem",2
"T2032","Residential care, not otherwise specified (NOS), waiver; per month",2
"T2033","Residential care, not otherwise specified (NOS), waiver; per diem",2
"T2034","Crisis intervention, waiver; per diem",2
"T2035","Utility services to support medical equipment and assistive technology/devices, waiver",2
"T2036","Therapeutic camping, overnight, waiver; each session",2
"T2037","Therapeutic camping, day, waiver; each session",2
"T2038","Community transition, waiver; per service",2
"T2039","Vehicle modifications, waiver; per service",2
"T2040","Financial management, self-directed, waiver; per 15 minutes",2
"T2041","Supports brokerage, self-directed, waiver; per 15 minutes",2
"T2042","Hospice routine home care; per diem",2
"T2043","Hospice continuous home care; per hour",2
"T2044","Hospice inpatient respite care; per diem",2
"T2045","Hospice general inpatient care; per diem",2
"T2046","Hospice long term care, room and board only; per diem",2
"T2048","Behavioral health; long-term care residential (non-acute care in a residential treatment program where stay is typically longer than 30 days), with room and board, per diem",2
"T2049","Non-emergency transportation; stretcher van, mileage; per mile",2
"T2101","Human breast milk processing, storage and distribution only",2
"T4521","Adult sized disposable incontinence product, brief/diaper, small, each",2
"T4522","Adult sized disposable incontinence product, brief/diaper, medium, each",2
"T4523","Adult sized disposable incontinence product, brief/diaper, large, each",2
"T4524","Adult sized disposable incontinence product, brief/diaper, extra large, each",2
"T4525","Adult sized disposable incontinence product, protective underwear/pull-on, small size, each",2
"T4526","Adult sized disposable incontinence product, protective underwear/pull-on, medium size, each",2
"T4527","Adult sized disposable incontinence product, protective underwear/pull-on, large size, each",2
"T4528","Adult sized disposable incontinence product, protective underwear/pull-on, extra large size, each",2
"T4529","Pediatric sized disposable incontinence product, brief/diaper, small/medium size, each",2
"T4530","Pediatric sized disposable incontinence product, brief/diaper, large size, each",2
"T4531","Pediatric sized disposable incontinence product, protective underwear/pull-on, small/medium size, each",2
"T4532","Pediatric sized disposable incontinence product, protective underwear/pull-on, large size, each",2
"T4533","Youth sized disposable incontinence product, brief/diaper, each",2
"T4534","Youth sized disposable incontinence product, protective underwear/pull-on, each",2
"T4535","Disposable liner/shield/guard/pad/undergarment, for incontinence, each",2
"T4536","Incontinence product, protective underwear/pull-on, reusable, any size, each",2
"T4537","Incontinence product, protective underpad, reusable, bed size, each",2
"T4538","Diaper service, reusable diaper, each diaper",2
"T4539","Incontinence product, diaper/brief, reusable, any size, each",2
"T4540","Incontinence product, protective underpad, reusable, chair size, each",2
"T4541","Incontinence product, disposable underpad, large, each",2
"T4542","Incontinence product, disposable underpad, small size, each",2
"T4543","Adult sized disposable incontinence product, protective brief/diaper, above extra large, each",2
"T4544","Adult sized disposable incontinence product, protective underwear/pull-on, above extra large, each",2
"T5001","Positioning seat for persons with special orthopedic needs",2
"T5999","Supply, not otherwise specified",2
"V2020","Frames, purchases",2
"V2025","Deluxe frame",2
"V2100","Sphere, single vision, plano to plus or minus 4.00, per lens",2
"V2101","Sphere, single vision, plus or minus 4.12 to plus or minus 7.00d, per lens",2
"V2102","Sphere, single vision, plus or minus 7.12 to plus or minus 20.00d, per lens",2
"V2103","Spherocylinder, single vision, plano to plus or minus 4.00d sphere, 0.12 to 2.00d cylinder, per lens",2
"V2104","Spherocylinder, single vision, plano to plus or minus 4.00d sphere, 2.12 to 4.00d cylinder, per lens",2
"V2105","Spherocylinder, single vision, plano to plus or minus 4.00d sphere, 4.25 to 6.00d cylinder, per lens",2
"V2106","Spherocylinder, single vision, plano to plus or minus 4.00d sphere, over 6.00d cylinder, per lens",2
"V2107","Spherocylinder, single vision, plus or minus 4.25 to plus or minus 7.00 sphere, 0.12 to 2.00d cylinder, per lens",2
"V2108","Spherocylinder, single vision, plus or minus 4.25d to plus or minus 7.00d sphere, 2.12 to 4.00d cylinder, per lens",2
"V2109","Spherocylinder, single vision, plus or minus 4.25 to plus or minus 7.00d sphere, 4.25 to 6.00d cylinder, per lens",2
"V2110","Spherocylinder, single vision, plus or minus 4.25 to 7.00d sphere, over 6.00d cylinder, per lens",2
"V2111","Spherocylinder, single vision, plus or minus 7.25 to plus or minus 12.00d sphere, 0.25 to 2.25d cylinder, per lens",2
"V2112","Spherocylinder, single vision, plus or minus 7.25 to plus or minus 12.00d sphere, 2.25d to 4.00d cylinder, per lens",2
"V2113","Spherocylinder, single vision, plus or minus 7.25 to plus or minus 12.00d sphere, 4.25 to 6.00d cylinder, per lens",2
"V2114","Spherocylinder, single vision, sphere over plus or minus 12.00d, per lens",2
"V2115","Lenticular, (myodisc), per lens, single vision",2
"V2118","Aniseikonic lens, single vision",2
"V2121","Lenticular lens, per lens, single",2
"V2199","Not otherwise classified, single vision lens",2
"V2200","Sphere, bifocal, plano to plus or minus 4.00d, per lens",2
"V2201","Sphere, bifocal, plus or minus 4.12 to plus or minus 7.00d, per lens",2
"V2202","Sphere, bifocal, plus or minus 7.12 to plus or minus 20.00d, per lens",2
"V2203","Spherocylinder, bifocal, plano to plus or minus 4.00d sphere, 0.12 to 2.00d cylinder, per lens",2
"V2204","Spherocylinder, bifocal, plano to plus or minus 4.00d sphere, 2.12 to 4.00d cylinder, per lens",2
"V2205","Spherocylinder, bifocal, plano to plus or minus 4.00d sphere, 4.25 to 6.00d cylinder, per lens",2
"V2206","Spherocylinder, bifocal, plano to plus or minus 4.00d sphere, over 6.00d cylinder, per lens",2
"V2207","Spherocylinder, bifocal, plus or minus 4.25 to plus or minus 7.00d sphere, 0.12 to 2.00d cylinder, per lens",2
"V2208","Spherocylinder, bifocal, plus or minus 4.25 to plus or minus 7.00d sphere, 2.12 to 4.00d cylinder, per lens",2
"V2209","Spherocylinder, bifocal, plus or minus 4.25 to plus or minus 7.00d sphere, 4.25 to 6.00d cylinder, per lens",2
"V2210","Spherocylinder, bifocal, plus or minus 4.25 to plus or minus 7.00d sphere, over 6.00d cylinder, per lens",2
"V2211","Spherocylinder, bifocal, plus or minus 7.25 to plus or minus 12.00d sphere, 0.25 to 2.25d cylinder, per lens",2
"V2212","Spherocylinder, bifocal, plus or minus 7.25 to plus or minus 12.00d sphere, 2.25 to 4.00d cylinder, per lens",2
"V2213","Spherocylinder, bifocal, plus or minus 7.25 to plus or minus 12.00d sphere, 4.25 to 6.00d cylinder, per lens",2
"V2214","Spherocylinder, bifocal, sphere over plus or minus 12.00d, per lens",2
"V2215","Lenticular (myodisc), per lens, bifocal",2
"V2218","Aniseikonic, per lens, bifocal",2
"V2219","Bifocal seg width over 28 mm",2
"V2220","Bifocal add over 3.25d",2
"V2221","Lenticular lens, per lens, bifocal",2
"V2299","Specialty bifocal (by report)",2
"V2300","Sphere, trifocal, plano to plus or minus 4.00d, per lens",2
"V2301","Sphere, trifocal, plus or minus 4.12 to plus or minus 7.00d, per lens",2
"V2302","Sphere, trifocal, plus or minus 7.12 to plus or minus 20.00, per lens",2
"V2303","Spherocylinder, trifocal, plano to plus or minus 4.00d sphere, 0.12-2.00d cylinder, per lens",2
"V2304","Spherocylinder, trifocal, plano to plus or minus 4.00d sphere, 2.25-4.00d cylinder, per lens",2
"V2305","Spherocylinder, trifocal, plano to plus or minus 4.00d sphere, 4.25 to 6.00 cylinder, per lens",2
"V2306","Spherocylinder, trifocal, plano to plus or minus 4.00d sphere, over 6.00d cylinder, per lens",2
"V2307","Spherocylinder, trifocal, plus or minus 4.25 to plus or minus 7.00d sphere, 0.12 to 2.00d cylinder, per lens",2
"V2308","Spherocylinder, trifocal, plus or minus 4.25 to plus or minus 7.00d sphere, 2.12 to 4.00d cylinder, per lens",2
"V2309","Spherocylinder, trifocal, plus or minus 4.25 to plus or minus 7.00d sphere, 4.25 to 6.00d cylinder, per lens",2
"V2310","Spherocylinder, trifocal, plus or minus 4.25 to plus or minus 7.00d sphere, over 6.00d cylinder, per lens",2
"V2311","Spherocylinder, trifocal, plus or minus 7.25 to plus or minus 12.00d sphere, 0.25 to 2.25d cylinder, per lens",2
"V2312","Spherocylinder, trifocal, plus or minus 7.25 to plus or minus 12.00d sphere, 2.25 to 4.00d cylinder, per lens",2
"V2313","Spherocylinder, trifocal, plus or minus 7.25 to plus or minus 12.00d sphere, 4.25 to 6.00d cylinder, per lens",2
"V2314","Spherocylinder, trifocal, sphere over plus or minus 12.00d, per lens",2
"V2315","Lenticular, (myodisc), per lens, trifocal",2
"V2318","Aniseikonic lens, trifocal",2
"V2319","Trifocal seg width over 28 mm",2
"V2320","Trifocal add over 3.25d",2
"V2321","Lenticular lens, per lens, trifocal",2
"V2399","Specialty trifocal (by report)",2
"V2410","Variable asphericity lens, single vision, full field, glass or plastic, per lens",2
"V2430","Variable asphericity lens, bifocal, full field, glass or plastic, per lens",2
"V2499","Variable sphericity lens, other type",2
"V2500","Contact lens, PMMA, spherical, per lens",2
"V2501","Contact lens, PMMA, toric or prism ballast, per lens",2
"V2502","Contact lens, PMMA, bifocal, per lens",2
"V2503","Contact lens, PMMA, color vision deficiency, per lens",2
"V2510","Contact lens, gas permeable, spherical, per lens",2
"V2511","Contact lens, gas permeable, toric, prism ballast, per lens",2
"V2512","Contact lens, gas permeable, bifocal, per lens",2
"V2513","Contact lens, gas permeable, extended wear, per lens",2
"V2520","Contact lens, hydrophilic, spherical, per lens",2
"V2521","Contact lens, hydrophilic, toric, or prism ballast, per lens",2
"V2522","Contact lens, hydrophilic, bifocal, per lens",2
"V2523","Contact lens, hydrophilic, extended wear, per lens",2
"V2530","Contact lens, scleral, gas impermeable, per lens (for contact lens modification, see 92325)",2
"V2531","Contact lens, scleral, gas permeable, per lens (for contact lens modification, see 92325)",2
"V2599","Contact lens, other type",2
"V2600","Hand held low vision aids and other nonspectacle mounted aids",2
"V2610","Single lens spectacle mounted low vision aids",2
"V2615","Telescopic and other compound lens system, including distance vision telescopic, near vision telescopes and compound microscopic lens system",2
"V2623","Prosthetic eye, plastic, custom",2
"V2624","Polishing/resurfacing of ocular prosthesis",2
"V2625","Enlargement of ocular prosthesis",2
"V2626","Reduction of ocular prosthesis",2
"V2627","Scleral cover shell",2
"V2628","Fabrication and fitting of ocular conformer",2
"V2629","Prosthetic eye, other type",2
"V2630","Anterior chamber intraocular lens",2
"V2631","Iris supported intraocular lens",2
"V2632","Posterior chamber intraocular lens",2
"V2700","Balance lens, per lens",2
"V2702","Deluxe lens feature",2
"V2710","Slab off prism, glass or plastic, per lens",2
"V2715","Prism, per lens",2
"V2718","Press-on lens, fresnell prism, per lens",2
"V2730","Special base curve, glass or plastic, per lens",2
"V2744","Tint, photochromatic, per lens",2
"V2745","Addition to lens; tint, any color, solid, gradient or equal, excludes photochromatic, any lens material, per lens",2
"V2750","Anti-reflective coating, per lens",2
"V2755","U-V lens, per lens",2
"V2756","Eye glass case",2
"V2760","Scratch resistant coating, per lens",2
"V2761","Mirror coating, any type, solid, gradient or equal, any lens material, per lens",2
"V2762","Polarization, any lens material, per lens",2
"V2770","Occluder lens, per lens",2
"V2780","Oversize lens, per lens",2
"V2781","Progressive lens, per lens",2
"V2782","Lens, index 1.54 to 1.65 plastic or 1.60 to 1.79 glass, excludes polycarbonate, per lens",2
"V2783","Lens, index greater than or equal to 1.66 plastic or greater than or equal to 1.80 glass, excludes polycarbonate, per lens",2
"V2784","Lens, polycarbonate or equal, any index, per lens",2
"V2785","Processing, preserving and transporting corneal tissue",2
"V2786","Specialty occupational multifocal lens, per lens",2
"V2787","Astigmatism correcting function of intraocular lens",2
"V2788","Presbyopia correcting function of intraocular lens",2
"V2790","Amniotic membrane for surgical reconstruction, per procedure",2
"V2797","Vision supply, accessory and/or service component of another HCPCS vision code",2
"V2799","Vision item or service, miscellaneous",2
"V5008","Hearing screening",2
"V5010","Assessment for hearing aid",2
"V5011","Fitting/orientation/checking of hearing aid",2
"V5014","Repair/modification of a hearing aid",2
"V5020","Conformity evaluation",2
"V5030","Hearing aid, monaural, body worn, air conduction",2
"V5040","Hearing aid, monaural, body worn, bone conduction",2
"V5050","Hearing aid, monaural, in the ear",2
"V5060","Hearing aid, monaural, behind the ear",2
"V5070","Glasses, air conduction",2
"V5080","Glasses, bone conduction",2
"V5090","Dispensing fee, unspecified hearing aid",2
"V5095","Semi-implantable middle ear hearing prosthesis",2
"V5100","Hearing aid, bilateral, body worn",2
"V5110","Dispensing fee, bilateral",2
"V5120","Binaural, body",2
"V5130","Binaural, in the ear",2
"V5140","Binaural, behind the ear",2
"V5150","Binaural, glasses",2
"V5160","Dispensing fee, binaural",2
"V5170","Hearing aid, CROS, in the ear",2
"V5180","Hearing aid, CROS, behind the ear",2
"V5190","Hearing aid, CROS, glasses",2
"V5200","Dispensing fee, CROS",2
"V5210","Hearing aid, BICROS, in the ear",2
"V5220","Hearing aid, BICROS, behind the ear",2
"V5230","Hearing aid, BICROS, glasses",2
"V5240","Dispensing fee, BICROS",2
"V5241","Dispensing fee, monaural hearing aid, any type",2
"V5242","Hearing aid, analog, monaural, CIC (completely in the ear canal)",2
"V5243","Hearing aid, analog, monaural, ITC (in the canal)",2
"V5244","Hearing aid, digitally programmable analog, monaural, CIC",2
"V5245","Hearing aid, digitally programmable, analog, monaural, ITC",2
"V5246","Hearing aid, digitally programmable analog, monaural, ITE (in the ear)",2
"V5247","Hearing aid, digitally programmable analog, monaural, BTE (behind the ear)",2
"V5248","Hearing aid, analog, binaural, CIC",2
"V5249","Hearing aid, analog, binaural, ITC",2
"V5250","Hearing aid, digitally programmable analog, binaural, CIC",2
"V5251","Hearing aid, digitally programmable analog, binaural, ITC",2
"V5252","Hearing aid, digitally programmable, binaural, ITE",2
"V5253","Hearing aid, digitally programmable, binaural, BTE",2
"V5254","Hearing aid, digital, monaural, CIC",2
"V5255","Hearing aid, digital, monaural, ITC",2
"V5256","Hearing aid, digital, monaural, ITE",2
"V5257","Hearing aid, digital, monaural, BTE",2
"V5258","Hearing aid, digital, binaural, CIC",2
"V5259","Hearing aid, digital, binaural, ITC",2
"V5260","Hearing aid, digital, binaural, ITE",2
"V5261","Hearing aid, digital, binaural, BTE",2
"V5262","Hearing aid, disposable, any type, monaural",2
"V5263","Hearing aid, disposable, any type, binaural",2
"V5264","Ear mold/insert, not disposable, any type",2
"V5265","Ear mold/insert, disposable, any type",2
"V5266","Battery for use in hearing device",2
"V5267","Hearing aid or assistive listening device/supplies/accessories, not otherwise specified",2
"V5268","Assistive listening device, telephone amplifier, any type",2
"V5269","Assistive listening device, alerting, any type",2
"V5270","Assistive listening device, television amplifier, any type",2
"V5271","Assistive listening device, television caption decoder",2
"V5272","Assistive listening device, TDD",2
"V5273","Assistive listening device, for use with cochlear implant",2
"V5274","Assistive listening device, not otherwise specified",2
"V5275","Ear impression, each",2
"V5281","Assistive listening device, personal FM/DM system, monaural, (1 receiver, transmitter, microphone), any type",2
"V5282","Assistive listening device, personal FM/DM system, binaural, (2 receivers, transmitter, microphone), any type",2
"V5283","Assistive listening device, personal FM/DM neck, loop induction receiver",2
"V5284","Assistive listening device, personal FM/DM, ear level receiver",2
"V5285","Assistive listening device, personal FM/DM, direct audio input receiver",2
"V5286","Assistive listening device, personal blue tooth FM/DM receiver",2
"V5287","Assistive listening device, personal FM/DM receiver, not otherwise specified",2
"V5288","Assistive listening device, personal FM/DM transmitter assistive listening device",2
"V5289","Assistive listening device, personal FM/DM adapter/boot coupling device for receiver, any type",2
"V5290","Assistive listening device, transmitter microphone, any type",2
"V5298","Hearing aid, not otherwise classified",2
"V5299","Hearing service, miscellaneous",2
"V5336","Repair/modification of augmentative communicative system or device (excludes adaptive hearing aid)",2
"V5362","Speech screening",2
"V5363","Language screening",2
"V5364","Dysphagia screening",2
"A4466","Garment, belt, sleeve or other covering, elastic or similar stretchable material, any type, each",2
"A7011","Corrugated tubing, non-disposable, used with large volume nebulizer, 10 feet",2
"A7042","Implanted pleural catheter, each",2
"A7043","Vacuum drainage bottle and tubing for use with implanted catheter",2
"A9544","Iodine i-131 tositumomab, diagnostic, per study dose",2
"A9545","Iodine i-131 tositumomab, therapeutic, per treatment dose",2
"A9599","Radiopharmaceutical, diagnostic, for beta-amyloid positron emission tomography (pet) imaging, per study dose, not otherwise specified",2
"B9000","Enteral nutrition infusion pump - without alarm",2
"C1300","Hyperbaric oxygen under pressure, full body chamber, per 30 minute interval",2
"C9021","Injection, obinutuzumab, 10 mg",2
"C9022","Injection, elosulfase alfa, 1mg",2
"C9023","Injection, testosterone undecanoate, 1 mg",2
"C9025","Injection, ramucirumab, 5 mg",2
"C9026","Injection, vedolizumab, 1 mg",2
"C9027","Injection, pembrolizumab, 1 mg",2
"C9121","Injection, argatroban, per 5 mg",2
"C9133","Factor ix (antihemophilic factor, recombinant), rixubis, per i.u.",2
"C9134","Factor xiii (antihemophilic factor, recombinant), tretten, per 10 i.u.",2
"C9135","Factor ix (antihemophilic factor, recombinant), alprolix, per i.u.",2
"C9136","Injection, factor viii, fc fusion protein, (recombinant), per i.u.",2
"C9137","Injection, factor viii (antihemophilic factor, recombinant) pegylated, 1 i.u.",2
"C9138","Injection, factor viii (antihemophilic factor, recombinant) (nuwiq), 1 i.u.",2
"C9139","Injection, factor ix, albumin fusion protein (recombinant), idelvion, 1 i.u.",2
"C9140","Injection, factor viii (antihemophilic factor, recombinant) (afstyla), 1 i.u.",2
"C9349","Puraply, and puraply antimicrobial, any type, per square centimeter",2
"C9441","Injection, ferric carboxymaltose, 1 mg",2
"C9442","Injection, belinostat, 10 mg",2
"C9443","Injection, dalbavancin, 10 mg",2
"C9444","Injection, oritavancin, 10 mg",2
"C9445","Injection, c-1 esterase inhibitor (recombinant), ruconest, 10 units",2
"C9446","Injection, tedizolid phosphate, 1 mg",2
"C9448","Netupitant 300 mg and palonosetron 0.5 mg, oral",2
"C9449","Injection, blinatumomab, 1 mcg",2
"C9450","Injection, fluocinolone acetonide intravitreal implant, 0.01 mg",2
"C9451","Injection, peramivir, 1 mg",2
"C9452","Injection, ceftolozane 50 mg and tazobactam 25 mg",2
"C9453","Injection, nivolumab, 1 mg",2
"C9454","Injection, pasireotide long acting, 1 mg",2
"C9455","Injection, siltuximab, 10 mg",2
"C9456","Injection, isavuconazonium sulfate, 1 mg",2
"C9457","Injection, sulfur hexafluoride lipid microsphere, per ml",2
"C9458","Florbetaben f18, diagnostic, per study dose, up to 8.1 millicuries",2
"C9459","Flutemetamol f18, diagnostic, per study dose, up to 5 millicuries",2
"C9461","Choline c 11, diagnostic, per study dose",2
"C9470","Injection, aripiprazole lauroxil, 1 mg",2
"C9471","Hyaluronan or derivative, hymovis, for intra-articular injection, 1 mg",2
"C9472","Injection, talimogene laherparepvec, 1 million plaque forming units (pfu)",2
"C9473","Injection, mepolizumab, 1 mg",2
"C9474","Injection, irinotecan liposome, 1 mg",2
"C9475","Injection, necitumumab, 1 mg",2
"C9476","Injection, daratumumab, 10 mg",2
"C9477","Injection, elotuzumab, 1 mg",2
"C9478","Injection, sebelipase alfa, 1 mg",2
"C9479","Instillation, ciprofloxacin otic suspension, 6 mg",2
"C9480","Injection, trabectedin, 0.1 mg",2
"C9481","Injection, reslizumab, 1 mg",2
"C9483","Injection, atezolizumab, 10 mg",2
"C9484","Injection, eteplirsen, 10 mg",2
"C9485","Injection, olaratumab, 10 mg",2
"C9486","Injection, granisetron extended release, 0.1 mg",2
"C9487","Ustekinumab, for intravenous injection, 1 mg",2
"C9489","Injection, nusinersen, 0.1 mg",2
"C9490","Injection, bezlotoxumab, 10 mg",2
"C9491","Injection, avelumab, 10 mg",2
"C9494","Injection, ocrelizumab, 1 mg",2
"C9724","Endoscopic full-thickness plication of the stomach using endoscopic plication system (eps); includes endoscopy",2
"C9735","Anoscopy; with directed submucosal injection(s), any substance",2
"C9737","Laparoscopy, surgical, esophageal sphincter augmentation with device (e.g., magnetic band)",2
"C9742","Laryngoscopy, flexible fiberoptic, with injection into vocal cord(s), therapeutic, including diagnostic laryngoscopy, if performed",2
"C9743","Injection/implantation of bulking or spacer material (any type) with or without image guidance (not to be used if a more specific code applies)",2
"C9800","Dermal injection procedure(s) for facial lipodystrophy syndrome (lds) and provision of radiesse or sculptra dermal filler, including all items and supplies",2
"E0450","Volume control ventilator, without pressure support mode, may include pressure control mode, used with invasive interface (e.g., tracheostomy tube)",2
"E0460","Negative pressure ventilator; portable or stationary",2
"E0461","Volume control ventilator, without pressure support mode, may include pressure control mode, used with non-invasive interface (e.g., mask)",2
"E0463","Pressure support ventilator with volume control mode, may include pressure control mode, used with invasive interface (e.g., tracheostomy tube)",2
"E0464","Pressure support ventilator with volume control mode, may include pressure control mode, used with non-invasive interface (e.g., mask)",2
"E0628","Separate seat lift mechanism for use with patient owned furniture-electric",2
"G0154","Direct skilled nursing services of a licensed nurse (lpn or rn) in the home health or hospice setting, each 15 minutes",2
"G0163","Skilled services of a licensed nurse (lpn or rn) for the observation and assessment of the patient's condition, each 15 minutes (the change in the patient's condition requires skilled nursing personnel to identify and evaluate the patient's need for possible modification of treatment in the home health or hospice setting)",2
"G0164","Skilled services of a licensed nurse (lpn or rn), in the training and/or education of a patient or family member, in the home health or hospice setting, each 15 minutes",2
"G0173","Linear accelerator based stereotactic radiosurgery, complete course of therapy in one session",2
"G0202","Screening mammography, bilateral (2-view study of each breast), including computer-aided detection (cad) when performed",2
"G0204","Diagnostic mammography, including computer-aided detection (cad) when performed; bilateral",2
"G0206","Diagnostic mammography, including computer-aided detection (cad) when performed; unilateral",2
"G0251","Linear accelerator based stereotactic radiosurgery, delivery including collimator changes and custom plugging, fractionated treatment, all lesions, per session, maximum five sessions per course of treatment",2
"G0364","Bone marrow aspiration performed with bone marrow biopsy through the same incision on the same date of service",2
"G0389","Ultrasound b-scan and/or real time with image documentation; for abdominal aortic aneurysm (aaa) screening",2
"G0417","Surgical pathology, gross and microscopic examination, for prostate needle biopsy, any method, 21-40 specimens",2
"G0418","Surgical pathology, gross and microscopic examination, for prostate needle biopsy, any method, 41-60 specimens",2
"G0419","Surgical pathology, gross and microscopic examination, for prostate needle biopsy, any method, >60 specimens",2
"G0431","Drug screen, qualitative; multiple drug classes by high complexity test method (e.g., immunoassay, enzyme assay), per patient encounter",2
"G0434","Drug screen, other than chromatographic; any number of drug classes, by clia waived test or moderate complexity test, per patient encounter",2
"G0436","Smoking and tobacco cessation counseling visit for the asymptomatic patient; intermediate, greater than 3 minutes, up to 10 minutes",2
"G0437","Smoking and tobacco cessation counseling visit for the asymptomatic patient; intensive, greater than 10 minutes",2
"G0456","Negative pressure wound therapy, (e.g. vacuum assisted drainage collection) using a mechanically-powered device, not durable medical equipment, including provision of cartridge and dressing(s), topical application(s), wound assessment, and instructions for ongoing care, per session; total wounds(s) surface area less than or equal to 50 square centimeters",2
"G0457","Negative pressure wound therapy, (e.g. vacuum assisted drainage collection) using a mechanically-powered device, not durable medical equipment, including provision of cartridge and dressing(s), topical application(s), wound assessment, and instructions for ongoing care, per session; total wounds(s) surface area greater than 50 square centimeters",2
"G0461","Immunohistochemistry or immunocytochemistry, per specimen; first single or multiplex antibody stain",2
"G0462","Immunohistochemistry or immunocytochemistry, per specimen; each additional single or multiplex antibody stain (list separately in addition to code for primary procedure)",2
"G0464","Colorectal cancer screening; stool-based dna and fecal occult hemoglobin (e.g., kras, ndrg4 and bmp3)",2
"G0477","Drug test(s), presumptive, any number of drug classes; any number of devices or procedures, (e.g., immunoassay) capable of being read by direct optical observation only (e.g., dipsticks, cups, cards, cartridges), includes sample validation when performed, per date of service",2
"G0478","Drug test(s), presumptive, any number of drug classes; any number of devices or procedures, (e.g., immunoassay) read by instrument-assisted direct optical observation (e.g., dipsticks, cups, cards, cartridges), includes sample validation when performed, per date of service",2
"G0479","Drug test(s), presumptive, any number of drug classes; any number of devices or procedures by instrumented chemistry analyzers utilizing immunoassay, enzyme assay, tof, maldi, ldtd, desi, dart, ghpc, gc mass spectrometry), includes sample validation when performed, per date of service",2
"G0502","Initial psychiatric collaborative care management, first 70 minutes in the first calendar month of behavioral health care manager activities, in consultation with a psychiatric consultant, and directed by the treating physician or other qualified health care professional, with the following required elements: outreach to and engagement in treatment of a patient directed by the treating physician or other qualified health care professional; initial assessment of the patient, including administration of validated rating scales, with the development of an individualized treatment plan; review by the psychiatric consultant with modifications of the plan if recommended; entering patient in a registry and tracking patient follow-up and progress using the registry, with appropriate documentation, and participation in weekly caseload consultation with the psychiatric consultant; and provision of brief interventions using evidence-based techniques such as behavioral activation, motivational interviewing, and other focused treatment strategies",2
"G0503","Subsequent psychiatric collaborative care management, first 60 minutes in a subsequent month of behavioral health care manager activities, in consultation with a psychiatric consultant, and directed by the treating physician or other qualified health care professional, with the following required elements: tracking patient follow-up and progress using the registry, with appropriate documentation; participation in weekly caseload consultation with the psychiatric consultant; ongoing collaboration with and coordination of the patient's mental health care with the treating physician or other qualified health care professional and any other treating mental health providers; additional review of progress and recommendations for changes in treatment, as indicated, including medications, based on recommendations provided by the psychiatric consultant; provision of brief interventions using evidence-based techniques such as behavioral activation, motivational interviewing, and other focused treatment strategies; monitoring of patient outcomes using validated rating scales; and relapse prevention planning with patients as they achieve remission of symptoms and/or other treatment goals and are prepared for discharge from active treatment",2
"G0504","Initial or subsequent psychiatric collaborative care management, each additional 30 minutes in a calendar month of behavioral health care manager activities, in consultation with a psychiatric consultant, and directed by the treating physician or other qualified health care professional (list separately in addition to code for primary procedure); (use g0504 in conjunction with g0502, g0503)",2
"G0505","Cognition and functional assessment using standardized instruments with development of recorded care plan for the patient with cognitive impairment, history obtained from patient and/or caregiver, in office or other outpatient setting or home or domiciliary or rest home",2
