code,description,procedure_type_id
"90750030004510","Salicylic Acid Shampoo 2%",21
"90750030004515","Salicylic Acid Shampoo 3%",21
"90750030004525","Salicylic Acid Shampoo 5%",21
"90750030004530","Salicylic Acid Shampoo 6%",21
"907500300061","Salicylic Acid Strip",
"90750030006140","Salicylic Acid Strip 40%",21
"907500300063","Salicylic Acid Miscellaneous",
"90750030006310","Salicylic Acid Mask 1%",21
"90750030006370","Salicylic Acid Plaster 40%",21
"907500300064","Salicylic Acid Kit",
"90750030006400","Salicylic Acid Kit 17%",21
"90750030006415","Salicylic Acid Shampoo 6% & Salicylic Acid Gel 6% Kit",21
"907500300093","Salicylic Acid Stick",
"90750030009360","Salicylic Acid Stick 40%",21
"9075003040","Salicylic Acid w/ Cleanser",
"907500304064","Salicylic Acid w/ Cleanser Kit",
"90750030406420","*Salicylic Acid Cream 6% & Cleanser Liqd Kit**",21
"90750030406430","*Salicylic Acid Lotion 6% & Cleanser Liqd Kit**",21
"907599","*Keratolytic and/or Antimitotic Combinations***",
"90759902","Keratolytic and/or Antimitotic Combination - Two Ingredient",
"9075990204","Pyrogallol-Chlorobutanol",
"907599020442","Pyrogallol-Chlorobutanol Ointment",
"90759902044220","Pyrogallol-Chlorobutanol Oint 25-2%",21
"9075990207","Salicylic Acid in Ammonium Lactate Vehicle",
"907599020739","Salicylic Acid in Ammonium Lactate Vehicle Foam",
"90759902073940","Salicylic Acid in Ammonium Lactate Vehicle Foam 6%",21
"9075990210","Salicylic Acid & Benzoic Acid",
"907599021042","Salicylic Acid & Benzoic Acid Ointment",
"90759902104210","Salicylic Acid & Benzoic Acid Oint 3-6%",21
"9075990215","Salicylic Acid & Lactic Acid",
"907599021520","Salicylic Acid & Lactic Acid Solution",
"90759902152009","Salicylic & Lactic Acids Soln 16.7-16.7%",21
"9075990230","Salicylic Acid & Sulfur (Keratolytic)",
"907599023041","Salicylic Acid & Sulfur Lotion",
"90759902304103","Salicylic Acid & Sulfur Lotion 1.5-2%",21
"9075990235","Salicylic Acid & Urea",
"907599023542","Salicylic Acid & Urea Ointment",
"90759902354200","*Salicylic Acid & Urea Oint***",21
"90759902354230","Salicylic Acid & Urea Oint 5-10%",21
"9075990250","Propane-Dimethyl Ether",
"907599025032","Propane-Dimethyl Ether Aerosol",
"90759902503220","*Propane-Dimethyl Ether Aerosol***",21
"907599025064","Propane-Dimethyl Ether Kit",
"90759902506420","*Propane-Dimethyl Ether Aerosol Kit***",21
"9075990270","Fluorouracil-Salicylic Acid",
"907599027037","Fluorouracil-Salicylic Acid Cream",
"90759902703730","*Fluorouracil-Salicylic Acid Cream 5-12% (Cmpd Kit)***",21
"90759903","Keratolytic and/or Antimitotic Combination -Three Ingredient",
"9075990330","Dimethyl Ether-Propane-Isobutane",
"907599033032","Dimethyl Ether-Propane-Isobutane Aerosol",
"90759903303220","*Dimethyl Ether-Propane-Isobutane Aerosol***",21
"9075990395","Salicylic Acid & Propane-Dimethyl Ether",
"907599039564","Salicylic Acid & Propane-Dimethyl Ether Kit",
"90759903956420","Salicylic Acid Liqd 17% & Propane-Dimethyl Ether Aerosol Kit",21
"9075990396","Salicylic Acid & Urea in Lactic Acid Vehicle",
"907599039664","Salicylic Acid & Urea in Lactic Acid Vehicle Kit",
"90759903966425","Salicylic Acid Foam 6% & Urea in Lactic Acid Foam 35% Kit",21
"90759904","Keratolytic and/or Antimitotic Combination - Four Ingredient",
"9075990454","Salicylic Acid-Lactic Acid-Resorcinol-Alcohol",
"907599045420","Salicylic Acid-Lactic Acid-Resorcinol-Alcohol Solution",
"90759904542000","*Salicylic Acid-Lactic Acid-Resorcinol-Alcohol Soln***",21
"9076","*Agents for External Genital and Perianal Warts**",
"907600","*Agents for External Genital and Perianal Warts***",
"90760070","Sinecatechins",
"9076007000","Sinecatechins",
"907600700042","Sinecatechins Ointment",
"90760070004220","Sinecatechins Oint 15%",21
"9077","*Immunomodulating Agents - Topical**",
"907730","*Immunomodulators Imidazoquinolinamines - Topical***",
"90773040","Imiquimod",
"9077304000","Imiquimod",
"907730400037","Imiquimod Cream",
"90773040003710","Imiquimod Cream 2.5%",21
"90773040003715","Imiquimod Cream 3.75%",21
"90773040003720","Imiquimod Cream 5%",21
"9078","*Immunosuppressive Agents - Topical**",
"907840","*Macrolide Immunosuppressants - Topical***",
"90784060","Pimecrolimus",
"9078406000","Pimecrolimus",
"907840600037","Pimecrolimus Cream",
"90784060003720","Pimecrolimus Cream 1%",21
"90784075","Tacrolimus",
"9078407500","Tacrolimus (Topical)",
"907840750042","Tacrolimus Ointment",
"90784075004210","Tacrolimus Oint 0.03%",21
"90784075004230","Tacrolimus Oint 0.1%",21
"9080","*Liniments**",
"908000","*Liniments***",
"90800000","Liniments & Rubs",
"9080000000","Liniments & Rubs",
"908000000009","Liniments & Rubs Liquid",
"90800000000900","*Liniments & Rubs - Liquid**",21
"908000000034","Liniments & Rubs Aerosol Solution",
"90800000003400","*Liniments & Rubs - Aero Soln**",21
"908000000037","Liniments & Rubs Cream",
"90800000003700","*Liniments & Rubs - Cream**",21
"908000000040","Liniments & Rubs Gel",
"90800000004000","*Liniments & Rubs - Gel**",21
"908000000041","Liniments & Rubs Lotion",
"90800000004100","*Liniments & Rubs - Lotion**",21
"908000000042","Liniments & Rubs Ointment",
"90800000004200","*Liniments & Rubs - Ointment**",21
"90800025","Capsicum",
"9080002500","Capsicum Oleoresin",
"908000250037","Capsicum Oleoresin Cream",
"90800025003710","Capsicum Oleoresin Cream 0.025%",21
"90800030","Eucalyptus Oil",
"9080003000","Eucalyptus Oil (Topical)",
"908000300017","Eucalyptus Oil (Topical)",
"90800030001700","Eucalyptus (Topical) Oil",21
"90800040","Histamine (Topical)",
"9080004010","Histamine Dihydrochloride (Topical)",
"908000401009","Histamine Dihydrochloride (Topical) Liquid",
"90800040100920","Histamine Dihydrochloride Liquid Spray 0.1%",21
"908000401037","Histamine Dihydrochloride (Topical) Cream",
"90800040103720","Histamine Dihydrochloride Cream 0.025%",21
"90800050","Methyl Salicylate",
"9080005000","Methyl Salicylate",
"908000500009","Methyl Salicylate Liquid",
"90800050000900","*Methyl Salicylate Liquid**",21
"90800050000910","Methyl Salicylate Liniment 10%",21
"908000500017","Methyl Salicylate Oil",
"90800050001700","Methyl Salicylate Oil",21
"90800050001750","Methyl Salicylate Oil (bulk)",21
"908000500037","Methyl Salicylate Cream",
"90800050003740","Methyl Salicylate Cream 25%",21
"90800050003745","Methyl Salicylate Cream 30%",21
"908000500040","Methyl Salicylate Gel",
"90800050004030","Methyl Salicylate Gel 20%",21
"908000500041","Methyl Salicylate Lotion",
"90800050004110","Methyl Salicylate Lotion 10%",21
"90800080","Trolamine Salicylate",
"9080008010","Trolamine Salicylate",
"908000801032","Trolamine Salicylate Aerosol",
"90800080103220","Trolamine Salicylate Aerosol 10%",21
"908000801037","Trolamine Salicylate Cream",
"90800080103720","Trolamine Salicylate Cream 10%",21
"908000801041","Trolamine Salicylate Lotion",
"90800080104120","Trolamine Salicylate Lotion 10%",21
"90800082","Turpentine",
"9080008200","Turpentine (Topical)",
"908000820092","Turpentine Spirit",
"90800082009200","Turpentine Spirit",21
"908099","*Liniment Combinations***",
"90809902","Liniment Combination - Two Ingredient",
"9080990230","Capsaicin-Turpentine Oil",
"908099023009","Capsaicin-Turpentine Oil Liquid",
"90809902300920","Capsaicin-Turpentine Oil Liquid 0.025-47%",21
"9080990240","Histamine Dihydrochloride-Menthol",
"908099024009","Histamine Dihydrochloride-Menthol Liquid",
"90809902400920","Histamine Dihydrochloride-Menthol Liquid Spray 0.1-2%",21
"908099024093","Histamine Dihydrochloride-Menthol Stick",
"90809902409320","Histamine Dihydrochloride-Menthol Stick 0.028-4.574%",21
"9080990250","Menthol-Camphor (Liniments)",
"908099025037","Menthol-Camphor (Liniments) Cream",
"90809902503740","Menthol-Camphor Cream 10-11%",21
"90809902503744","Menthol-Camphor Cream 11-11%",21
"90809902503750","Menthol-Camphor Cream 16-11%",21
"908099025040","Menthol-Camphor Gel",
"90809902504025","Menthol-Camphor Gel 3-3%",21
"90809902504030","Menthol-Camphor Gel 3.5-0.8%",21
"90809902504040","Menthol-Camphor Gel 10-4%",21
"908099025041","Menthol-Camphor (Liniments) Lotion",
"90809902504130","Menthol-Camphor Lotion 16-4%",21
"908099025042","Menthol-Camphor Ointment",
"90809902504230","Menthol-Camphor Oint 5.1-5.1%",21
"908099025059","Menthol-Camphor Patch",
"90809902505930","Menthol-Camphor TD Patch 1.25-3%",21
"90809902505975","Menthol-Camphor Patch 70-230 MG",21
"9080990260","Menthol-Methyl Salicylate (Liniments)",
"908099026009","Menthol-Methyl Salicylate Liquid",
"90809902600900","*Menthol-Methyl Salicylate Liquid***",21
"908099026017","Menthol-Methyl Salicylate Oil",
"90809902601700","*Menthol-Methyl Salicylate Oil***",21
"908099026037","Menthol-Methyl Salicylate Cream",
"90809902603700","*Menthol-Methyl Salicylate Cream***",21
"908099026040","Menthol-Methyl Salicylate Gel",
"90809902604000","*Menthol-Methyl Salicylate Gel***",21
"908099026041","Menthol-Methyl Salicylate Lotion",
"90809902604100","*Menthol-Methyl Salicylate Lotion***",21
"908099026042","Menthol-Methyl Salicylate Ointment",
"90809902604200","*Menthol-Methyl Salicylate Ointment***",21
"908099026093","Menthol-Methyl Salicylate Stick",
"90809902609300","*Menthol-Methyl Salicylate Stick***",21
"90809903","Liniment Combination - Three Ingredient",
"9080990315","Camphor-Histamine-Menthol",
"908099031509","Camphor-Histamine-Menthol Liquid",
"90809903150920","Camphor-Histamine-Menthol Liqd Spray 4-0.025-10%",21
"9080990320","Camphor-Menthol-Capsicum",
"908099032059","Camphor-Menthol-Capsicum Patch",
"90809903205920","Camphor-Menthol-Capsicum Topical Patch 80-24-16 MG",21
"9080990325","Camphor-Menthol-Methyl Salicylate",
"908099032509","Camphor-Menthol-Methyl Salicylate Liquid",
"90809903250940","Camphor-Menthol-Methyl Salicylate Liqd 4-10-30%",21
"908099032537","Camphor-Menthol-Methyl Salicylate Cream",
"90809903253730","Camphor-Menthol-Methyl Salicylate Cream 3-5-15%",21
"90809903253740","Camphor-Menthol-Methyl Salicylate Cream 4-10-30%",21
"908099032540","Camphor-Menthol-Methyl Salicylate Gel",
"90809903254005","Camphor-Menthol-Methyl Salicylate Gel 0.2-4-8%",21
"90809903254020","Camphor-Menthol-Methyl Salicylate Gel 3.1-16-10%",21
"908099032542","Camphor-Menthol-Methyl Salicylate Ointment",
"90809903254240","Camphor-Menthol-Methyl Salicylate Oint 4-10-30%",21
"908099032559","Camphor-Menthol-Methyl Salicylate Patch",
"90809903255930","Camphor-Menthol-Methyl Salicylate TD Patch 3-1.25-10%",21
"90809903255960","Camphor-Menthol-Methyl Salicylate Topical Patch 1.2-5.7-6.3%",21
"9080990327","Capsaicin-Menthol-Histamine",
"908099032737","Capsaicin-Menthol-Histamine Cream",
"90809903273730","Capsaicin-Menthol-Histamine Cream 0.0375-3-0.035%",21
"9080990330","Capsaicin-Menthol-Methyl Salicylate",
"908099033009","Capsaicin-Menthol-Methyl Salicylate Liquid",
"90809903300930","Capsaicin-Menthol-Methyl Salicylate Liquid 0.025-6-25%",21
"908099033037","Capsaicin-Menthol-Methyl Salicylate Cream",
"90809903303720","Capsaicin-Menthol-Methyl Salicylate Cream 0.025-1-12%",21
"90809903303740","Capsaicin-Menthol-Methyl Salicylate Cream 0.035-5-20%",21
"90809903303742","Capsaicin-Menthol-Methyl Salicylate Cream 0.035-6-30%",21
"90809903303750","Capsaicin-Menthol-Methyl Salicylate Cream 0.035-10-25%",21
"90809903303760","Capsaicin-Menthol-Methyl Salicylate Cream 0.0375-5-20%",21
"90809903303767","Capsaicin-Menthol-Methyl Salicylate Cream 0.038-4-35%",21
"908099033041","Capsaicin-Menthol-Methyl Salicylate Lotion",
"90809903304110","Capsaicin-Menthol-Methyl Salicylate Lotion 0.001-10-20%",21
"90809903304115","Capsaicin-Menthol-Methyl Salicylate Lotion 0.002-10-20%",21
"90809903304118","Capsaicin-Menthol-Methyl Salicylate Lotion 0.025-10-20%",21
"90809903304122","Capsaicin-Menthol-Methyl Salicylate Lotion 0.025-10-25%",21
"90809903304123","Capsaicin-Menthol-Methyl Salicylate Lotion 0.025-10-28%",21
"90809903304124","Capsaicin-Menthol-Methyl Salicylate Lotion 0.025-10-30%",21
"90809903304130","Capsaicin-Menthol-Methyl Salicylate Lotion 0.0375-10-30%",21
"908099033042","Capsaicin-Menthol-Methyl Salicylate Ointment",
"90809903304230","Capsaicin-Menthol-Methyl Salicylate Oint 0.0375-5-20%",21
"90809903304240","Capsaicin-Menthol-Methyl Salicylate Oint 0.05-7-20%",21
"908099033059","Capsaicin-Menthol-Methyl Salicylate Patch",
"90809903305940","Capsaicin-Menthol-Methyl Salicylate Patch 0.0375-5-20%",21
"9085","*Local Anesthetics - Topical**",
"908500","*Local Anesthetics - Topical***",
"90850010","Benzocaine",
"9085001000","Benzocaine (Topical)",
"908500100009","Benzocaine (Topical) Liquid",
"90850010000902","Benzocaine Liq 2.1%",21
"90850010000920","Benzocaine Liq 20%",21
"908500100032","Benzocaine (Topical) Aerosol",
"90850010003220","Benzocaine Aerosol 20%",21
"908500100040","Benzocaine (Topical) Gel",
"90850010004007","Benzocaine Gel 7.5%",21
"908500100042","Benzocaine (Topical) Ointment",
"90850010004205","Benzocaine Oint 2%",21
"90850010004210","Benzocaine Oint 10%",21
"90850010004220","Benzocaine Oint 20%",21
"908500100093","Benzocaine (Topical) Stick",
"90850010009320","Benzocaine Stick 10%",21
"908500100094","Benzocaine (Topical) Swab",
"90850010009420","Benzocaine Swabs 20%",21
"90850025","Capsaicin",
"9085002500","Capsaicin",
"908500250009","Capsaicin Liquid",
"90850025000940","Capsaicin Liquid 0.15%",21
"908500250029","Capsaicin Powder",
"90850025002900","Capsaicin Powder",21
"908500250037","Capsaicin Cream",
"90850025003710","Capsaicin Cream 0.025%",21
"90850025003714","Capsaicin Cream 0.033%",21
"90850025003715","Capsaicin Cream 0.035%",21
"90850025003730","Capsaicin Cream 0.075%",21
"90850025003735","Capsaicin Cream 0.1%",21
"908500250040","Capsaicin Gel",
"90850025004010","Capsaicin Gel 0.025%",21
"90850025004020","Capsaicin Gel 0.05%",21
"90850025004030","Capsaicin Gel 0.075%",21
"908500250041","Capsaicin Lotion",
"90850025004115","Capsaicin Lotion 0.035%",21
"908500250043","Capsaicin Pad",
"90850025004320","Capsaicin Pad 0.025%",21
"908500250091","Capsaicin Sheet",
"90850025009120","Capsaicin Plaster 0.15%",21
"908500250093","Capsaicin Stick",
"90850025009330","Capsaicin Stick 0.075%",21
"9085002530","Capsaicin & Cleansing Gel",
"908500253064","Capsaicin & Cleansing Gel Kit",
"90850025306420","Capsaicin Patch 8% & Cleansing Gel Kit",21
"90850030","Cocaine",
"9085003000","Cocaine HCl",
"908500300020","Cocaine HCl Solution",
"90850030002010","Cocaine HCl Soln 4%",21
"90850030002020","Cocaine HCl Soln 10%",21
"908500300029","Cocaine HCl Powder",
"90850030002900","Cocaine HCl Powder",21
"90850045","Dibucaine",
"9085004500","Dibucaine",
"908500450042","Dibucaine Ointment",
"90850045004205","Dibucaine Oint 1%",21
"90850060","Lidocaine",
"9085006000","Lidocaine",
"908500600032","Lidocaine Aerosol",
"90850060003220","Lidocaine Aerosol 0.5%",21
"908500600037","Lidocaine Cream",
"90850060003718","Lidocaine Cream 3.75%",21
"90850060003720","Lidocaine Cream 4%",21
"90850060003730","Lidocaine Cream 5%",21
"908500600040","Lidocaine Gel",
"90850060004001","Lidocaine Gel 0.5%",21
"90850060004006","Lidocaine Gel 2%",21
"90850060004015","Lidocaine Gel 4%",21
"908500600041","Lidocaine Lotion",
"90850060004120","Lidocaine Lotion 4%",21
"908500600042","Lidocaine Ointment",
"90850060004210","Lidocaine Oint 5%",21
"908500600059","Lidocaine Patch",
"90850060005920","Lidocaine Patch 4%",21
"90850060005930","Lidocaine Patch 5%",21
"9085006010","Lidocaine HCl",
"908500601009","Lidocaine HCl Liquid",
"90850060100916","Lidocaine HCl Liquid 2%",21
"90850060100940","Lidocaine HCl Liquid 4%",21
"908500601020","Lidocaine HCl Solution",
"90850060102015","Lidocaine HCl Soln 4%",21
"908500601037","Lidocaine HCl Cream",
"90850060103724","Lidocaine HCl Cream 2%",21
"90850060103730","Lidocaine HCl Cream 3%",21
"90850060103732","Lidocaine HCl Cream 3.25%",21
"90850060103733","Lidocaine HCl Cream 3.75%",21
"90850060103734","Lidocaine HCl Cream 3.95%",21
"90850060103735","Lidocaine HCl Cream 4%",21
"90850060103736","Lidocaine HCl Cream 4.12%",21
"90850060103740","*Lidocaine HCl Cream 5% (Compound Kit)**",21
"90850060103760","*Lidocaine HCl Cream 10% (Compound Kit)**",21
"90850060103775","Lidocaine HCl Cream 3.88%",21
"908500601040","Lidocaine HCl Gel",
"90850060104003","Lidocaine HCl Gel 0.5%",21
"90850060104005","Lidocaine HCl Gel 2%",21
"90850060104007","Lidocaine HCl Gel 2.5%",21
"90850060104015","Lidocaine HCl Gel 3%",21
"90850060104025","Lidocaine HCl Gel 4%",21
"908500601041","Lidocaine HCl Lotion",
"90850060104135","Lidocaine HCl Lotion 2.75%",21
"90850060104140","Lidocaine HCl Lotion 3%",21
"90850065","Pramoxine",
"9085006510","Pramoxine HCl",
"908500651009","Pramoxine HCl Liquid",
"90850065100910","Pramoxine HCl Spray 1%",21
"908500651029","Pramoxine HCl Powder",
"90850065102900","Pramoxine HCl Powder",21
"908500651037","Pramoxine HCl Cream",
"90850065103710","Pramoxine HCl Cream 1%",21
"908500651040","Pramoxine HCl Gel",
"90850065104003","Pramoxine HCl Gel 1%",21
"908500651041","Pramoxine HCl Lotion",
"90850065104110","Pramoxine HCl Lotion 1%",21
"908500651063","Pramoxine HCl Miscellaneous",
"90850065106310","Pramoxine HCl Wipes 1%",21
"90850070","Tetracaine",
"9085007000","Tetracaine (Topical)",
"908500700040","Tetracaine (Topical) Gel",
"90850070004020","Tetracaine Gel 2%",21
"908510","*Topical Anesthetic Gases***",
"90851005","Ethyl Chloride",
"9085100500","Ethyl Chloride",
"908510050032","Ethyl Chloride Aerosol",
"90851005003200","Ethyl Chloride Aerosol Spray",21
"90851065","Pentafluoropropane-Tetrafluoroethane",
"9085106500","Pentafluoropropane-Tetrafluoroethane",
"908510650032","Pentafluoropropane-Tetrafluoroethane Aerosol",
"90851065003220","Pentafluoropropane-Tetrafluoroethane Aero Spray",21
"908599","*Topical Anesthetic Combinations***",
"90859902","Topical Anesthetic Combination - Two Ingredient",
"9085990205","Lidocaine HCl-Post Operative System",
"908599020564","Lidocaine HCl-Post Operative System Kit",
"90859902056420","*Lidocaine HCl 2% Gel & Post Operative System Kit***",21
"9085990206","Lidocaine-Dimethicone",
"9085990206B1","Lidocaine-Dimethicone Therapy Pack",
"9085990206B120","Lidocaine Patch 5% & Dimethicone Cream 5% Therapy Pack",21
"9085990207","Lidocaine HCl-Blood Collection",
"908599020764","Lidocaine HCl-Blood Collection Kit",
"90859902076400","*Lidocaine HCl 2 % Gel & Blood Collection Kit***",21
"9085990208","Lidocaine-Emollient",
"9085990208B1","Lidocaine-Emollient Therapy Pack",
"9085990208B120","*Lidocaine 5% Patch & Emollient Cream Therapy Pack***",21
"9085990209","Lidocaine-Adhesive Sheets",
"908599020964","Lidocaine-Adhesive Sheets Kit",
"90859902096420","*Lidocaine Patch 5% & Adhesive Sheet Kit***",21
"90859902096430","*Lidocaine Oint 5% & Adhesive Sheet Kit***",21
"9085990217","Benzocaine-Benzethonium",
"908599021732","Benzocaine-Benzethonium Aerosol",
"90859902173240","Benzocaine-Benzethonium Aerosol 20-0.2%",21
"908599021737","Benzocaine-Benzethonium Cream",
"90859902173720","Benzocaine-Benzethonium Cream 6-0.2%",21
"90859902173750","Benzocaine-Benzethonium Cream 20-0.2%",21
"9085990228","Benzocaine-Chloroxylenol",
"908599022842","Benzocaine-Chloroxylenol Ointment",
"90859902284230","Benzocaine-Chloroxylenol Ointment 5-0.1%",21
"9085990242","Benzocaine-Isopropyl Alcohol",
"908599024243","Benzocaine-Isopropyl Alcohol Pad",
"90859902424320","Benzocaine-Isopropyl Alcohol Pads 6-70%",21
"9085990245","Benzocaine-Menthol",
"908599024509","Benzocaine-Menthol Liquid",
"90859902450920","Benzocaine-Menthol Liquid 5-1%",21
"908599024532","Benzocaine-Menthol Aerosol",
"90859902453220","Benzocaine-Menthol Aerosol 20-0.5%",21
"908599024543","Benzocaine-Menthol Pad",
"90859902454320","Benzocaine-Menthol Pads 20-1%",21
"908599024594","Benzocaine-Menthol Swab",
"90859902459420","Benzocaine-Menthol Swabs 20-1%",21
"9085990257","Benzocaine-Sulfur",
"908599025741","Benzocaine-Sulfur Lotion",
"90859902574130","Benzocaine-Sulfur Lotion 5-10%",21
"9085990260","Benzocaine-Tannic Acid",
"908599026009","Benzocaine-Tannic Acid Liquid",
"90859902600920","Benzocaine-Tannic Acid Liquid 5-6%",21
"90859902600930","Benzocaine-Tannic Acid Liquid 10-6%",21
"9085990263","Benzocaine-Triclosan",
"908599026332","Benzocaine-Triclosan Aerosol",
"90859902633220","Benzocaine-Triclosan Aerosol 20-0.13%",21
"9085990268","Capsaicin-Menthol",
"908599026837","Capsaicin-Menthol Cream",
"90859902683715","Capsaicin-Menthol Cream 0.025-2%",21
"908599026840","Capsaicin-Menthol Gel",
"90859902684025","Capsaicin-Menthol Gel 0.025-10%",21
"908599026859","Capsaicin-Menthol Patch",
"90859902685920","Capsaicin-Menthol Topical Patch 0.0225-4.5%",21
"90859902685930","Capsaicin-Menthol Topical Patch 0.025-5%",21
"90859902685935","Capsaicin-Menthol Topical Patch 0.03-5%",21
"90859902685940","Capsaicin-Menthol Topical Patch 0.0375-5%",21
"90859902685950","Capsaicin-Menthol Topical Patch 0.05-5%",21
"908599026864","Capsaicin-Menthol Kit",
"90859902686420","Capsaicin Cream 0.025 & Menthol Cream 4% Kit",21
"908599026898","Capsaicin-Menthol Disk",
"90859902689820","Capsaicin-Menthol Disk 0.0375-5%",21
"9085990269","Capsaicin-Methyl Salicylate",
"908599026909","Capsaicin-Methyl Salicylate Liquid",
"90859902690920","Capsaicin-Methyl Salicylate Liquid 0.034-10%",21
"908599026937","Capsaicin-Methyl Salicylate Cream",
"90859902693720","Capsaicin-Methyl Salicylate Cream 0.034-10%",21
"9085990271","Capsaicin in Lidocaine Vehicle",
"908599027137","Capsaicin in Lidocaine Vehicle Cream",
"90859902713720","Capsaicin in Lidocaine Vehicle Cream 0.25%",21
"9085990272","Dyclonine HCl-Benzethonium Cl",
"908599027209","Dyclonine HCl-Benzethonium Cl Liquid",
"90859902720920","Dyclonine HCl-Benzethonium Cl Liqd 0.75-0.2%",21
"9085990273","Pramoxine-Benzalkonium Chloride",
"908599027309","Pramoxine-Benzalkonium Chloride Liquid",
"90859902730920","Pramoxine-Benzalkonium Chloride Liquid 1-0.13%",21
"9085990274","Pramoxine-Dimethicone",
"908599027437","Pramoxine-Dimethicone Cream",
"90859902743730","Pramoxine-Dimethicone Cream 1-6%",21
"9085990275","Pramoxine-Diphenhydramine",
"908599027541","Pramoxine-Diphenhydramine Lotion",
"90859902754120","Pramoxine-Diphenhydramine Lotion 1-2%",21
"9085990281","Lidocaine-Aloe Vera",
"908599028140","Lidocaine-Aloe Vera Gel",
"90859902814020","Lidocaine 0.5% w/Aloe Vera Gel",21
"9085990284","Lidocaine-Tetracaine",
"908599028437","Lidocaine-Tetracaine Cream",
"90859902843730","Lidocaine-Tetracaine Cream 7-7%",21
"908599028459","Lidocaine-Tetracaine Patch",
"90859902845920","Lidocaine-Tetracaine Topical Patch 70-70 MG",21
"9085990285","Lidocaine-Benzalkonium",
"908599028509","Lidocaine-Benzalkonium Liquid",
"90859902850915","Lidocaine-Benzalkonium Liquid 2-0.13%",21
"90859902850918","Lidocaine-Benzalkonium Liquid 2.5-0.13%",21
"908599028537","Lidocaine-Benzalkonium Cream",
"90859902853710","Lidocaine-Benzalkonium Cream 0.5-0.13%",21
"90859902853720","Lidocaine-Benzalkonium Cream 2-0.13%",21
"908599028540","Lidocaine-Benzalkonium Gel",
"90859902854040","Lidocaine-Benzalkonium Gel 4-0.13%",21
"9085990288","Lidocaine-Menthol",
"908599028809","Lidocaine-Menthol Liquid",
"90859902880930","Lidocaine-Menthol Liquid Spray 4-1%",21
"90859902880950","Lidocaine-Menthol Liquid Spray 4-4%",21
"908599028837","Lidocaine-Menthol Cream",
"90859902883730","Lidocaine-Menthol Cream 4-1%",21
"908599028840","Lidocaine-Menthol Gel",
"90859902884005","Lidocaine-Menthol Gel 0.5-0.1%",21
"90859902884040","Lidocaine-Menthol Gel 4-1%",21
"908599028859","Lidocaine-Menthol Patch",
"90859902885915","Lidocaine-Menthol Patch 3.6-1.25%",21
"90859902885920","Lidocaine-Menthol Patch 3.99-1%",21
"90859902885927","Lidocaine-Menthol Patch 3.99-1.25%",21
"90859902885930","Lidocaine-Menthol Patch 4-1%",21
"90859902885945","Lidocaine-Menthol Patch 4-3%",21
"90859902885950","Lidocaine-Menthol Patch 4-4%",21
"90859902885955","Lidocaine-Menthol Patch 4-5%",21
"90859902885957","Lidocaine-Menthol Patch 4.5-5%",21
"90859902885960","Lidocaine-Menthol Patch 5-1%",21
"908599028864","Lidocaine-Menthol Kit",
"90859902886420","Lidocaine Oint 5% & Menthol Spray 8% Kit",21
"9085990289","Lidocaine-Transparent Dressing",
"908599028964","Lidocaine-Transparent Dressing Kit",
"90859902896420","*Lidocaine Cream 4% & Transparent Dressing Kit***",21
"90859902896430","*Lidocaine Ointment 5% & Transparent Dressing Kit***",21
"9085990290","Lidocaine-Prilocaine",
"908599029037","Lidocaine-Prilocaine Cream",
"90859902903710","Lidocaine-Prilocaine Cream 2.5-2.5%",21
"908599029064","Lidocaine-Prilocaine Kit",
"90859902906410","Lidocaine-Prilocaine Cream Kit 2.5-2.5%",21
"90859902906450","Lidocaine-Prilocaine Cream 2.5-2.5% & Lidocaine Gel 4% Kit",21
"9085990292","Pramoxine-Benzyl Alcohol",
"908599029220","Pramoxine-Benzyl Alcohol Solution",
"90859902922020","Pramoxine-Benzyl Alcohol Soln 1-10%",21
"908599029240","Pramoxine-Benzyl Alcohol Gel",
"90859902924020","Pramoxine-Benzyl Alcohol Gel 1-10%",21
"9085990293","Pramoxine-Calamine",
"908599029337","Pramoxine-Calamine Cream",
"90859902933715","Pramoxine-Calamine Cream 1-3%",21
"908599029341","Pramoxine-Calamine Lotion",
"90859902934115","Pramoxine-Calamine Lotion 1-3%",21
"90859902934120","Pramoxine-Calamine Lotion 1-8%",21
"9085990294","Pramoxine-Menthol",
"908599029437","Pramoxine-Menthol Cream",
"90859902943730","Pramoxine-Menthol Cream 1-1%",21
"9085990295","Pramoxine-Zinc Acetate",
"908599029541","Pramoxine-Zinc Acetate Lotion",
"90859902954120","Pramoxine-Zinc Acetate Lotion 1-0.1%",21
"9085990297","Benzethonium-Lidocaine",
"908599029740","Benzethonium-Lidocaine Gel",
"90859902974020","Benzethonium-Lidocaine Gel 0.2-2.5%",21
"9085990298","Capsaicin-Methyl Nicotinate",
"908599029841","Capsaicin-Methyl Nicotinate Lotion",
"90859902984120","Capsaicin-Methyl Nicotinate Lotion 0.025-0.5%",21
"9085990299","Lidocaine-Capsaicin",
"908599029937","Lidocaine-Capsaicin Cream",
"90859902993725","Lidocaine-Capsaicin Cream 4-0.1%",21
"9085990299B1","Lidocaine-Capsaicin Therapy Pack",
"9085990299B120","Lidocaine Patch 5% & Capsaicin Cream 0.025% Therapy Pack",21
"90859903","Topical Anesthetic Combination - Three Ingredient",
"9085990302","Allantoin-Lidocaine-Petrolatum",
"908599030259","Allantoin-Lidocaine-Petrolatum Patch",
